TimeStamp(ms), Command ID, Data
22525, Absolute TOF UPS, 0.00001902196345326956
22526, Absolute TOF DNS, 0.00001901819450722542
22527, Volume Flow Rate, -0.80668640136718750000
22528, Debug, 0.00000000000000000000
22529, Adv. Debug (4), -0.80668640136718750000
22775, Delta TOF, -0.00000000000005684342
22776, Absolute TOF UPS, 0.00001902195981529076
22777, Absolute TOF DNS, 0.00001901939867821056
22778, Volume Flow Rate, -0.00195312500000000000
22778, Debug, 0.00000000000000000000
22779, Adv. Debug (4), -0.00195312500000000000
23024, Delta TOF, -0.00000000000983391146
23025, Absolute TOF UPS, 0.00001902195981529076
23026, Absolute TOF DNS, 0.00001902300755318720
23027, Volume Flow Rate, -0.34628295898437500000
23028, Debug, 0.00000000000000000000
23029, Adv. Debug (4), -0.34628295898437500000
23274, Delta TOF, 0.00000000001944044925
23275, Absolute TOF UPS, 0.00001902338590298314
23276, Absolute TOF DNS, 0.00001902195617731195
23277, Volume Flow Rate, 0.68437194824218750000
23278, Debug, 0.00000000000000000000
23279, Adv. Debug (4), 0.68437194824218750000
23525, Delta TOF, 0.00000000003046807251
23526, Absolute TOF UPS, 0.00001901685209304560
23527, Absolute TOF DNS, 0.00001902298936329316
23528, Volume Flow Rate, 1.07304382324218750000
23529, Debug, 0.00000000000000000000
23530, Adv. Debug (4), 1.07304382324218750000
23774, Delta TOF, -0.00000000000085265128
23775, Absolute TOF UPS, 0.00001902380972751416
23776, Absolute TOF DNS, 0.00001902398435049690
23777, Volume Flow Rate, -0.02995300292968750000
23778, Debug, 0.00000000000000000000
23779, Adv. Debug (4), -0.02995300292968750000
24024, Delta TOF, -0.00000000003728928277
24025, Absolute TOF UPS, 0.00001902300755318720
24026, Absolute TOF DNS, 0.00001902341682580300
24027, Volume Flow Rate, -1.31297302246093750000
24028, Debug, 0.00000000000000000000
24029, Adv. Debug (4), -1.31297302246093750000
24275, Delta TOF, -0.00000000000420641300
24276, Absolute TOF UPS, 0.00001902302392409183
24277, Absolute TOF DNS, 0.00001901710675156210
24278, Volume Flow Rate, -0.14816284179687500000
24279, Debug, 0.00000000000000000000
24280, Adv. Debug (4), -0.14816284179687500000
24524, Delta TOF, -0.00000000003234390533
24525, Absolute TOF UPS, 0.00001902195617731195
24526, Absolute TOF DNS, 0.00001901935320347548
24527, Volume Flow Rate, -1.13896179199218750000
24528, Debug, 0.00000000000000000000
24529, Adv. Debug (4), -1.13896179199218750000
24774, Delta TOF, -0.00000000002796696208
24775, Absolute TOF UPS, 0.00001902240182971582
24776, Absolute TOF DNS, 0.00001902237818285357
24777, Volume Flow Rate, -0.98478698730468750000
24778, Debug, 0.00000000000000000000
24779, Adv. Debug (4), -0.98478698730468750000
25025, Delta TOF, -0.00000000004581579560
25026, Absolute TOF UPS, 0.00001902057010738645
25027, Absolute TOF DNS, 0.00001902064286696259
25028, Volume Flow Rate, -1.61355590820312500000
25029, Debug, 0.00000000000000000000
25030, Adv. Debug (4), -1.61355590820312500000
25274, Delta TOF, -0.00000000001523403625
25275, Absolute TOF UPS, 0.00001902300027722959
25276, Absolute TOF DNS, 0.00001902195981529076
25277, Volume Flow Rate, -0.53643798828125000000
